Co./Last Name,Date,Invoice,StockCode,PurCat,Quantity,UnitCost,Discount,LineTotal,TaxLabel,TaxAmount
RB Patel,05/08/2017,90845,295,1,48.0,0.1147,0.0,6.0,VAT9,0.5
Zeeona,05/08/2017,399,9300605030411,1,200.0,0.0413,0.0,9.0034,VAT9,0.74
Zeeona,05/08/2017,399,70330600065,1,50.0,1.8624,0.0,101.5008,VAT9,8.38
Zeeona,05/08/2017,399,294,1,250.0,0.0367,0.0,10.0062,VAT9,0.83
Zeeona,05/08/2017,399,265,1,100.0,0.0413,0.0,4.5017,VAT9,0.37
Zeeona,05/08/2017,399,9414043001145,1,48.0,0.5734,0.0,29.9968,VAT9,2.48
Goodman Fielder,05/08/2017,7151,706799200071,1,24.0,0.5929,0.0,15.5107,VAT9,1.28
Goodman Fielder,05/08/2017,7151,706799200071,1,24.0,0.5929,0.0,15.5107,VAT9,1.28
Goodman Fielder,05/08/2017,7151,706799200033,1,12.0,1.5483,0.0,20.2522,VAT9,1.67
Goodman Fielder,05/08/2017,7151,706799200033,1,12.0,1.5483,0.0,20.2522,VAT9,1.67
Goodman Fielder,05/08/2017,7151,706799200040,1,16.0,2.5231,0.0,44.0033,VAT9,3.63
Goodman Fielder,05/08/2017,7151,706799200040,1,16.0,2.5231,0.0,44.0033,VAT9,3.63
Goodman Fielder,05/08/2017,7151,706799200033,1,12.0,1.5483,0.0,20.2522,VAT9,1.67
Goodman Fielder,05/08/2017,7151,286,1,24.0,0.54,0.0,14.1264,VAT9,1.17
oceanic,07/08/2017,150205308,397,1,10.0,2.587,0.0,28.1983,VAT9,2.33
oceanic,07/08/2017,150205308,79,1,10.0,5.175,0.0,56.4075,VAT9,4.66
nadamu shopping center,07/08/2017,20357,9421902692123,1,120.0,2.8479,0.0,372.5,VAT9,30.76
Zeeona,07/08/2017,29504,93573023,1,120.0,0.6272,0.0,82.0334,VAT9,6.77
Zeeona,07/08/2017,29504,93573030,1,100.0,0.3119,0.0,33.9971,VAT9,2.81
Zeeona,07/08/2017,29504,93573009,1,30.0,0.6269,0.0,20.5029,VAT9,1.69
Zeeona,07/08/2017,29504,271,1,100.0,0.1193,0.0,13.0037,VAT9,1.07
Asaleo,07/08/2017,77200,328,1,100.0,0.3385,0.0,36.8965,VAT9,3.05
Legends Distributors,08/08/2017,78218,302,1,50.0,1.726,0.0,94.067,VAT9,7.77
Legends Distributors,08/08/2017,78218,9000056100007,1,20.0,6.037,0.0,131.6066,VAT9,10.87
Legends Distributors,08/08/2017,78218,9200129100112,1,5.0,9.486,0.0,51.6987,VAT9,4.27
Legends Distributors,08/08/2017,78218,9200129100150,1,5.0,12.936,0.0,70.5012,VAT9,5.82
Legends Distributors,08/08/2017,78218,5333333123401,1,50.0,0.863,0.0,47.0335,VAT9,3.88
Legends Distributors,08/08/2017,78218,110,1,10.0,6.037,0.0,65.8033,VAT9,5.43
MH,08/08/2017,1230000081,9421901704841,1,7.0,33.578,0.0,256.2,VAT9,21.15
Legends Distributors,09/08/2017,1178,9310797257220,1,100.0,5.578,0.0,608.0,VAT9,50.2
Legends Distributors,09/08/2017,1178,9310797257237,1,30.0,10.7248,0.0,350.7,VAT9,28.96
Legends Distributors,09/08/2017,1178,9310797246439,1,10.0,5.2294,0.0,57.0,VAT9,4.71
Legends Distributors,09/08/2017,1178,9310797282161,1,10.0,5.6881,0.0,62.0,VAT9,5.12
Market,09/08/2017,125609,224,1,18.0,3.0581,0.0,60.0045,VAT9,4.95
Legends Distributors,10/08/2017,78244,302,1,80.0,1.726,0.0,150.5072,VAT9,12.43
Legends Distributors,10/08/2017,78244,9000056100007,1,50.0,6.037,0.0,329.0165,VAT9,27.17
Legends Distributors,10/08/2017,78244,9200129100112,1,20.0,9.486,0.0,206.7948,VAT9,17.07
Legends Distributors,10/08/2017,78244,9200129100150,1,10.0,12.936,0.0,141.0024,VAT9,11.64
Legends Distributors,10/08/2017,78244,5333333123401,1,150.0,0.863,0.0,141.1005,VAT9,11.65
Legends Distributors,10/08/2017,78244,110,1,40.0,6.037,0.0,263.2132,VAT9,21.73
Legends Distributors,10/08/2017,78244,5555001340105,1,20.0,8.624,0.0,188.0032,VAT9,15.52
Legends Distributors,10/08/2017,78244,1461051648853,1,5.0,4.266,0.0,23.2497,VAT9,1.92
Goodman Fielder,10/08/2017,13471,706799200781,1,60.0,0.7413,0.0,48.48,VAT9,4.0
Goodman Fielder,10/08/2017,13471,706799200774,1,30.0,0.7413,0.0,24.24,VAT9,2.0
Goodman Fielder,10/08/2017,13471,706799200781,1,60.0,0.7413,0.0,48.48,VAT9,4.0
Goodman Fielder,10/08/2017,13471,706799200750,1,30.0,0.3076,0.0,10.06,VAT9,0.83
MH,11/08/2017,1230000130,9421902692437,1,24.0,4.4037,0.0,115.2,VAT9,9.51
oceanic,11/08/2017,150239853,397,1,40.0,2.587,0.0,112.7932,VAT9,9.31
oceanic,11/08/2017,150239853,79,1,20.0,5.175,0.0,112.815,VAT9,9.32
Legends Distributors,12/08/2017,2424,9310797257220,1,60.0,5.578,0.0,364.8012,VAT9,30.12
Legends Distributors,12/08/2017,2424,9310797257237,1,20.0,10.7248,0.0,233.805,VAT9,19.31
FMF,12/08/2017,1180017602,9416470239603,1,300.0,0.4414,0.0,144.3378,VAT9,11.92
FMF,12/08/2017,1180017601,9416470522224,1,20.0,1.2844,0.0,28.0,VAT9,2.31
FMF,12/08/2017,1180017601,9416470126255,1,20.0,1.3468,0.0,29.36,VAT9,2.42
FMF,12/08/2017,1180017601,9416470194209,1,20.0,1.5858,0.0,34.57,VAT9,2.85
FMF,12/08/2017,1180017601,9416470194209,1,20.0,1.5858,0.0,34.57,VAT9,2.85
FMF,12/08/2017,1180017601,9416470194209,1,20.0,1.5858,0.0,34.57,VAT9,2.85
FMF,12/08/2017,1180017601,9416470522224,1,40.0,1.2844,0.0,56.0,VAT9,4.62
FMF,12/08/2017,1180017601,9416470522224,1,20.0,1.2844,0.0,28.0,VAT9,2.31
FMF,12/08/2017,1180017318,9416470213245,1,24.0,0.7809,0.0,20.43,VAT9,1.69
FMF,12/08/2017,1180017318,9416470213245,1,24.0,0.7809,0.0,20.43,VAT9,1.69
FMF,12/08/2017,1180017318,9416470213245,1,24.0,0.7809,0.0,20.43,VAT9,1.69
FMF,12/08/2017,1180017318,9416470366156,1,12.0,2.3624,0.0,30.9,VAT9,2.55
Paradise Beverages,12/08/2017,1110074968,9421014525500,1,360.0,2.435,0.0,955.49,VAT9,78.89
Paradise Beverages,12/08/2017,1110074968,9421902692000,1,120.0,2.4062,0.0,314.73,VAT9,25.99
Paradise Beverages,12/08/2017,1110074968,9421902692123,1,240.0,2.6892,0.0,703.48,VAT9,58.09
Paradise Beverages,12/08/2017,1110074968,9421902692925,1,72.0,2.6888,0.0,211.02,VAT9,17.42
Paradise Beverages,12/08/2017,1110074968,9421902692925,1,120.0,2.6888,0.0,351.7,VAT9,29.04
Paradise Beverages,12/08/2017,1110074968,9421902692925,1,72.0,2.6888,0.0,211.02,VAT9,17.42
Paradise Beverages,12/08/2017,1110074968,9421902692925,1,72.0,2.6888,0.0,211.02,VAT9,17.42
Paradise Beverages,12/08/2017,1110074968,9421901704841,1,72.0,30.365,0.0,2383.04,VAT9,196.76
Paradise Beverages,12/08/2017,1110074968,9421902692437,1,72.0,3.4404,0.0,270.0,VAT9,22.29
Paradise Beverages,12/08/2017,1110074968,9421901704827,1,24.0,56.7664,0.0,1485.01,VAT9,122.62
Paradise Beverages,12/08/2017,1110074968,9421902692925,1,72.0,2.6888,0.0,211.02,VAT9,17.42
Paradise Beverages,12/08/2017,1110074968,9421902692017,1,24.0,0.0,0.0,0.0,VAT9,0.0
Paradise Beverages,12/08/2017,1110074968,9421902692123,1,24.0,0.0,0.0,0.0,VAT9,0.0
Legends Distributors,12/08/2017,75629,9200129100150,1,10.0,12.936,0.0,141.0024,VAT9,11.64
Reddy Sweets,12/08/2017,7144,9414043001145,1,48.0,0.5733,0.0,30.0,VAT9,2.48
Reddy Sweets,12/08/2017,7144,9300605030411,1,400.0,0.0413,0.0,18.01,VAT9,1.49
Reddy Sweets,12/08/2017,7144,9556023331597,1,10.0,1.4679,0.0,16.0,VAT9,1.32
Reddy Sweets,12/08/2017,7144,280,1,200.0,0.0459,0.0,10.0,VAT9,0.83
Reddy Sweets,12/08/2017,7144,282,1,12.0,1.4525,0.0,19.0,VAT9,1.57
Reddy Sweets,12/08/2017,7144,93545037,1,30.0,0.7187,0.0,23.5,VAT9,1.94
MH,14/08/2017,459829,8725000639679,1,96.0,4.9542,0.0,518.404,VAT9,42.8
Legends Distributors,14/08/2017,75535,302,1,30.0,1.726,0.0,56.4402,VAT9,4.66
Legends Distributors,14/08/2017,75535,9000056100007,1,30.0,6.037,0.0,197.4099,VAT9,16.3
Legends Distributors,14/08/2017,75535,5333333123401,1,30.0,0.863,0.0,28.2201,VAT9,2.33
Legends Distributors,14/08/2017,75535,110,1,20.0,6.037,0.0,131.6066,VAT9,10.87
Legends Distributors,14/08/2017,75535,308,1,5.0,2.56,0.0,13.952,VAT9,1.15
Bargain Box,14/08/2017,,336,1,200.0,0.0229,0.0,5.0,VAT9,0.41
oceanic,14/08/2017,150265825,397,1,30.0,2.587,0.0,84.5949,VAT9,6.98
Zeeona,15/08/2017,29537,356,1,90.0,0.1468,0.0,14.4,VAT9,1.19
Zeeona,15/08/2017,29537,9300605030411,1,200.0,0.0413,0.0,9.0,VAT9,0.74
Zeeona,15/08/2017,29537,93573023,1,90.0,0.6272,0.0,61.53,VAT9,5.08
Zeeona,15/08/2017,29537,265,1,118.0,0.0373,0.0,4.8,VAT9,0.4
Zeeona,15/08/2017,29537,374,1,85.0,0.1403,0.0,13.0,VAT9,1.07
Zeeona,15/08/2017,29537,2032,1,80.0,0.2294,0.0,20.0,VAT9,1.65
Legends Distributors,16/08/2017,75561,9000056100007,1,10.0,6.037,0.0,65.8033,VAT9,5.43
Legends Distributors,16/08/2017,75561,302,1,20.0,1.726,0.0,37.6268,VAT9,3.11
Legends Distributors,16/08/2017,1200,9310797246439,1,10.0,5.2294,0.0,56.9961,VAT9,4.71
Legends Distributors,16/08/2017,1200,9310797282161,1,10.0,5.6881,0.0,61.9992,VAT9,5.12
Legends Distributors,16/08/2017,1200,9310797257220,1,20.0,5.578,0.0,121.6004,VAT9,10.04
Legends Distributors,16/08/2017,1200,9310797257237,1,10.0,10.7248,0.0,116.9025,VAT9,9.65
Legends Distributors,16/08/2017,1200,9310797246439,1,10.0,5.2294,0.0,56.9961,VAT9,4.71
Legends Distributors,16/08/2017,1200,9310797282161,1,10.0,5.6881,0.0,61.9992,VAT9,5.12
Legends Distributors,16/08/2017,1200,9310797257220,1,20.0,5.578,0.0,121.6004,VAT9,10.04
Legends Distributors,16/08/2017,1200,9310797257237,1,10.0,10.7248,0.0,116.9025,VAT9,9.65
Coca Cola,17/08/2017,3010090253,1220000061545,1,30.0,2.1743,0.0,71.1,VAT9,5.87
Coca Cola,17/08/2017,3010090253,9416216001464,1,72.0,1.3417,0.0,105.3,VAT9,8.69
Coca Cola,17/08/2017,3010090253,9416216001723,1,48.0,1.3417,0.0,70.2,VAT9,5.8
Coca Cola,17/08/2017,3010090253,9416216020458,1,36.0,2.3853,0.0,93.6,VAT9,7.73
Coca Cola,17/08/2017,3010090253,9416216020458,1,24.0,2.3853,0.0,62.4,VAT9,5.15
Coca Cola,17/08/2017,3010090253,9416216057324,1,96.0,1.724,0.0,180.4,VAT9,14.9
Coca Cola,17/08/2017,3010090253,9416216057362,1,24.0,1.7242,0.0,45.11,VAT9,3.72
Coca Cola,17/08/2017,3010090253,9416216057348,1,24.0,1.725,0.0,45.13,VAT9,3.73
Coca Cola,17/08/2017,3010090253,632565000012,1,72.0,1.3838,0.0,108.6,VAT9,8.97
Coca Cola,17/08/2017,3010090253,9416216002331,1,12.0,1.9128,0.0,25.02,VAT9,2.07
Coca Cola,17/08/2017,3010090253,9416216002331,1,12.0,1.9128,0.0,25.02,VAT9,2.07
Coca Cola,17/08/2017,3010090253,9416216057348,1,24.0,1.725,0.0,45.13,VAT9,3.73
Punjas,17/08/2017,12181152,220,1,5.0,11.9266,0.0,64.9967,VAT9,5.37
Legends Distributors,17/08/2017,78018,110,1,50.0,6.037,0.0,329.0165,VAT9,27.17
Legends Distributors,17/08/2017,78018,5555001340105,1,15.0,8.624,0.0,141.0024,VAT9,11.64
Legends Distributors,17/08/2017,78018,5555001340204,1,5.0,17.248,0.0,94.0016,VAT9,7.76
Legends Distributors,17/08/2017,78018,302,1,80.0,1.726,0.0,150.5072,VAT9,12.43
Legends Distributors,17/08/2017,78018,9000056100007,1,60.0,6.037,0.0,394.8198,VAT9,32.6
Legends Distributors,17/08/2017,78018,9200129100112,1,20.0,9.486,0.0,206.7948,VAT9,17.07
Legends Distributors,17/08/2017,78018,9200129100150,1,15.0,12.936,0.0,211.5036,VAT9,17.46
Legends Distributors,17/08/2017,78018,9200129100259,1,5.0,21.56,0.0,117.502,VAT9,9.7
Legends Distributors,17/08/2017,78018,5333333123401,1,150.0,0.863,0.0,141.1005,VAT9,11.65
Tappoo Limited,18/08/2017,703204,9414453905507,1,528.0,4.5038,0.0,2592.0,VAT9,214.02
Goodman Fielder,18/08/2017,7293,706799200071,1,24.0,0.5929,0.0,15.5107,VAT9,1.28
Goodman Fielder,18/08/2017,7293,706799200071,1,24.0,0.5929,0.0,15.5107,VAT9,1.28
Goodman Fielder,18/08/2017,7293,706799200033,1,12.0,1.5483,0.0,20.2522,VAT9,1.67
Goodman Fielder,18/08/2017,7293,706799200033,1,12.0,1.5483,0.0,20.2522,VAT9,1.67
Goodman Fielder,18/08/2017,7293,706799200033,1,12.0,1.5483,0.0,20.2522,VAT9,1.67
Goodman Fielder,18/08/2017,7293,706799200040,1,16.0,2.5231,0.0,44.0033,VAT9,3.63
Goodman Fielder,18/08/2017,7293,706799200040,1,16.0,2.5231,0.0,44.0033,VAT9,3.63
Goodman Fielder,18/08/2017,7293,706799200033,1,12.0,1.5483,0.0,20.2522,VAT9,1.67
Legends Distributors,18/08/2017,2487,9310797257220,1,100.0,5.578,0.0,608.002,VAT9,50.2
Legends Distributors,18/08/2017,2487,9310797257237,1,50.0,10.725,0.0,584.5125,VAT9,48.26
oceanic,18/08/2017,150300721,397,1,30.0,2.587,0.0,84.59,VAT9,6.98
oceanic,18/08/2017,150300721,79,1,20.0,5.175,0.0,112.82,VAT9,9.32
shop n save,19/08/2017,160507,9338815001013,1,60.0,0.3483,0.0,22.78,VAT9,1.88
Legends Distributors,21/08/2017,2309,9310797257220,1,100.0,5.578,0.0,608.002,VAT9,50.2
Legends Distributors,21/08/2017,2309,9310797282161,1,10.0,5.688,0.0,61.9992,VAT9,5.12
Zeeona,21/08/2017,1502,9414043001145,1,96.0,0.5734,0.0,60.0,VAT9,4.95
Zeeona,21/08/2017,1502,93573023,1,60.0,0.6272,0.0,41.02,VAT9,3.39
Zeeona,21/08/2017,1502,271,1,100.0,0.1193,0.0,13.0,VAT9,1.07
Zeeona,21/08/2017,1502,93573009,1,30.0,0.627,0.0,20.5,VAT9,1.69
Zeeona,21/08/2017,1502,356,1,60.0,0.1468,0.0,9.6,VAT9,0.79
Zeeona,21/08/2017,1502,9300605030411,1,250.0,0.033,0.0,9.0,VAT9,0.74
Motibhai,21/08/2017,1180006485,9416323109459,1,132.0,1.8454,0.0,265.5131,VAT9,21.92
Motibhai,21/08/2017,1180006485,8992760121090,1,12.0,1.8933,0.0,24.7648,VAT9,2.04
Motibhai,21/08/2017,1180006485,8992760121090,1,12.0,1.8933,0.0,24.7648,VAT9,2.04
Asaleo,21/08/2017,73612,8888336023816,1,6.0,1.3617,0.0,8.9053,VAT9,0.74
Legends Distributors,22/08/2017,78054,302,1,50.0,1.726,0.0,94.067,VAT9,7.77
Legends Distributors,22/08/2017,78054,9000056100007,1,20.0,6.037,0.0,131.6066,VAT9,10.87
CJ Patel,23/08/2017,1135020,9338815001013,1,72.0,0.293,0.0,23.0,VAT9,1.9
CJ Patel,23/08/2017,1135020,9338815001136,1,72.0,0.293,0.0,23.0,VAT9,1.9
MH,23/08/2017,1230000328,220,1,12.0,12.844,0.0,168.0,VAT9,13.87
Goodman Fielder,23/08/2017,13765,706799200781,1,30.0,0.7413,0.0,24.24,VAT9,2.0
Goodman Fielder,23/08/2017,13765,706799200774,1,30.0,0.7413,0.0,24.24,VAT9,2.0
Goodman Fielder,23/08/2017,13765,706799200781,1,30.0,0.7413,0.0,24.24,VAT9,2.0
Goodman Fielder,23/08/2017,13765,9414681500086,1,18.0,1.1927,0.0,23.4,VAT9,1.93
oceanic,23/08/2017,150343263,397,1,30.0,2.5868,0.0,84.584,VAT9,6.98
Legends Distributors,24/08/2017,2565,9310797257220,1,60.0,5.578,0.0,364.8012,VAT9,30.12
Legends Distributors,24/08/2017,2565,9310797257237,1,40.0,10.725,0.0,467.61,VAT9,38.61
Legends Distributors,24/08/2017,2565,9310797282161,1,10.0,5.688,0.0,61.9992,VAT9,5.12
Legends Distributors,24/08/2017,2565,9310797246439,1,10.0,5.229,0.0,56.9961,VAT9,4.71
Motibhai,24/08/2017,1180006630,9416323109350,1,44.0,3.3409,0.0,160.23,VAT9,13.23
Motibhai,24/08/2017,1180006630,7622300559991,1,24.0,0.6066,0.0,15.87,VAT9,1.31
Motibhai,24/08/2017,1180006630,9416323109435,1,54.0,1.0622,0.0,62.52,VAT9,5.16
Motibhai,24/08/2017,1180006630,9416323109404,1,24.0,0.9649,0.0,25.24,VAT9,2.08
Motibhai,24/08/2017,1180006630,9416323109404,1,12.0,1.195,0.0,15.63,VAT9,1.29
Legends Distributors,24/08/2017,78080,302,1,80.0,1.726,0.0,150.5072,VAT9,12.43
Legends Distributors,24/08/2017,78080,9000056100007,1,60.0,6.037,0.0,394.8198,VAT9,32.6
Legends Distributors,24/08/2017,78080,9200129100112,1,10.0,9.486,0.0,103.3974,VAT9,8.54
Legends Distributors,24/08/2017,78080,9200129100150,1,10.0,12.936,0.0,141.0024,VAT9,11.64
Legends Distributors,24/08/2017,78080,9200129100259,1,10.0,21.56,0.0,235.004,VAT9,19.4
Legends Distributors,24/08/2017,78080,5333333123401,1,150.0,0.863,0.0,141.1005,VAT9,11.65
Legends Distributors,24/08/2017,78080,110,1,50.0,6.037,0.0,329.0165,VAT9,27.17
Legends Distributors,24/08/2017,78080,5555001340105,1,10.0,8.624,0.0,94.0016,VAT9,7.76
Pinto Industries,24/08/2017,95709,254,1,150.0,0.1101,0.0,18.0068,VAT9,1.49
oceanic,25/08/2017,150361001,397,1,10.0,2.5867,0.0,28.1983,VAT9,2.33
oceanic,25/08/2017,150361001,79,1,20.0,5.1752,0.0,112.815,VAT9,9.32
Legends Distributors,25/08/2017,2601,9310797257220,1,80.0,5.578,0.0,486.4016,VAT9,40.16
Legends Distributors,25/08/2017,2601,9310797257237,1,20.0,10.725,0.0,233.805,VAT9,19.31
Legends Distributors,25/08/2017,2601,9310797282161,1,20.0,5.688,0.0,123.9984,VAT9,10.24
Zeeona,25/08/2017,9533,294,1,250.0,0.0367,0.0,10.0062,VAT9,0.83
Zeeona,25/08/2017,9533,70330600065,1,50.0,1.8624,0.0,101.5008,VAT9,8.38
Zeeona,25/08/2017,9533,265,1,120.0,0.0373,0.0,4.8832,VAT9,0.4
Zeeona,25/08/2017,9533,93573030,1,100.0,0.3119,0.0,33.9971,VAT9,2.81
Zeeona,25/08/2017,9533,374,1,83.0,0.1403,0.0,12.6876,VAT9,1.05
Paradise Beverages,25/08/2017,1110075603,9421014525302,1,1200.0,4.8508,0.0,6344.85,VAT9,523.89
Paradise Beverages,25/08/2017,1110075603,9421902692123,1,360.0,2.6892,0.0,1055.22,VAT9,87.13
Paradise Beverages,25/08/2017,1110075603,9421902692925,1,48.0,2.6888,0.0,140.68,VAT9,11.62
Paradise Beverages,25/08/2017,1110075603,9421014522059,1,24.0,29.2431,0.0,765.0,VAT9,63.17
Paradise Beverages,25/08/2017,1110075603,9421014522073,1,24.0,31.034,0.0,811.85,VAT9,67.03
Paradise Beverages,25/08/2017,1110075603,9421902692437,1,72.0,3.4404,0.0,270.0,VAT9,22.29
Paradise Beverages,25/08/2017,1110075603,9421014520833,1,12.0,57.6445,0.0,753.99,VAT9,62.26
Legends Distributors,26/08/2017,2617,9310797257220,1,80.0,5.578,0.0,486.4016,VAT9,40.16
RB Patel,26/08/2017,4000705162,5388887655670,1,54.0,0.5046,0.0,29.7025,VAT9,2.45
Market,26/08/2017,,223,1,24.0,2.2937,0.0,60.0045,VAT9,4.95
Reddy Sweets,27/08/2017,7156,9414043001145,1,48.0,0.5734,0.0,30.0,VAT9,2.48
Reddy Sweets,27/08/2017,7156,282,1,12.0,1.4526,0.0,19.0,VAT9,1.57
Reddy Sweets,27/08/2017,7156,93545037,1,30.0,0.7186,0.0,23.5,VAT9,1.94
Reddy Sweets,27/08/2017,7156,9300605030411,1,200.0,0.0459,0.0,10.0,VAT9,0.83
MH,27/08/2017,1230000465,8725000639679,1,72.0,5.2294,0.0,410.4,VAT9,33.89
Legends Distributors,28/08/2017,75810,302,1,50.0,1.726,0.0,94.067,VAT9,7.77
Legends Distributors,28/08/2017,75810,9000056100007,1,30.0,6.037,0.0,197.4099,VAT9,16.3
Legends Distributors,28/08/2017,75810,9200129100112,1,5.0,9.486,0.0,51.6987,VAT9,4.27
Legends Distributors,28/08/2017,75810,5333333123401,1,100.0,0.863,0.0,94.067,VAT9,7.77
Zeeona,28/08/2017,1513,2089,1,75.0,0.1212,0.0,9.91,VAT9,0.82
Zeeona,28/08/2017,1513,93573023,1,90.0,0.6272,0.0,61.53,VAT9,5.08
Zeeona,28/08/2017,1513,271,1,200.0,0.1193,0.0,26.01,VAT9,2.15
Zeeona,28/08/2017,1513,93573030,1,50.0,0.3119,0.0,17.0,VAT9,1.4
Zeeona,28/08/2017,1513,280,1,200.0,0.0436,0.0,9.5,VAT9,0.78
Goodman Fielder,29/08/2017,,244,1,8.0,13.1881,0.0,115.0,VAT9,9.5
Downtown Supermarket,30/08/2017,,9416590000190,1,10.0,0.2385,0.0,2.6,VAT9,0.21
oceanic,30/08/2017,150404012,397,1,30.0,2.587,0.0,84.5949,VAT9,6.98
Coca Cola,31/08/2017,3010090696,1220000061545,1,60.0,2.1743,0.0,142.2014,VAT9,11.74
Coca Cola,31/08/2017,3010090696,9416216001464,1,24.0,1.3417,0.0,35.098,VAT9,2.9
Coca Cola,31/08/2017,3010090696,9416216001723,1,24.0,1.3417,0.0,35.098,VAT9,2.9
Coca Cola,31/08/2017,3010090696,9416216057324,1,120.0,1.724,0.0,225.4992,VAT9,18.62
Coca Cola,31/08/2017,3010090696,9416216057324,1,24.0,1.724,0.0,45.1042,VAT9,3.72
Coca Cola,31/08/2017,3010090696,9416216057362,1,24.0,1.7244,0.0,45.1151,VAT9,3.73
Coca Cola,31/08/2017,3010090696,9416216057348,1,24.0,1.7252,0.0,45.126,VAT9,3.73
Coca Cola,31/08/2017,3010090696,632565000036,1,60.0,2.3128,0.0,151.2593,VAT9,12.49
Legends Distributors,31/08/2017,75583,9000056100007,1,60.0,6.037,0.0,394.8198,VAT9,32.6
Legends Distributors,31/08/2017,75583,9200129100112,1,15.0,9.486,0.0,155.0961,VAT9,12.81
Legends Distributors,31/08/2017,75583,9200129100150,1,10.0,12.936,0.0,141.0024,VAT9,11.64
Legends Distributors,31/08/2017,75583,9200129100259,1,10.0,21.56,0.0,235.004,VAT9,19.4
Legends Distributors,31/08/2017,75583,5333333123401,1,150.0,0.863,0.0,141.1005,VAT9,11.65
Legends Distributors,31/08/2017,75583,110,1,50.0,6.037,0.0,329.0165,VAT9,27.17
Legends Distributors,31/08/2017,75583,5555001340105,1,15.0,8.624,0.0,141.0024,VAT9,11.64
Legends Distributors,31/08/2017,75583,302,1,100.0,1.726,0.0,188.134,VAT9,15.53
Market,31/08/2017,46204,11136002,1,10.0,1.8349,0.0,20.0,VAT9,1.65
Market,31/08/2017,46204,224,1,18.0,3.0581,0.0,60.0,VAT9,4.95
oceanic,01/09/2017,150421420,397,1,60.0,2.587,0.0,169.19,VAT9,13.97
oceanic,01/09/2017,150421420,79,1,40.0,5.175,0.0,225.63,VAT9,18.63
oceanic,01/09/2017,150421420,395,1,10.0,8.6239,0.0,94.0,VAT9,7.76
Market,02/09/2017,125615,11136002,1,40.0,1.7,0.0,74.12,VAT9,6.12
Market,02/09/2017,138504,223,1,48.0,2.2937,0.0,120.009,VAT9,9.91
Market,02/09/2017,138504,224,1,18.0,3.0581,0.0,60.0045,VAT9,4.95
Ashabhai,02/09/2017,1980170,9415093003233,1,12.0,3.2717,0.0,42.79,VAT9,3.53
Ashabhai,02/09/2017,1980170,9416590000190,1,120.0,0.1661,0.0,21.73,VAT9,1.79
Legends Distributors,02/09/2017,2688,9310797257220,1,120.0,5.578,0.0,729.6024,VAT9,60.24
Legends Distributors,02/09/2017,2688,9310797257237,1,60.0,10.725,0.0,701.415,VAT9,57.92
Legends Distributors,02/09/2017,2688,9310797282161,1,10.0,5.688,0.0,61.9992,VAT9,5.12
Legends Distributors,04/09/2017,75749,302,1,100.0,1.726,0.0,188.134,VAT9,15.53
Legends Distributors,04/09/2017,75749,5333333123401,1,100.0,0.863,0.0,94.067,VAT9,7.77
Legends Distributors,04/09/2017,75749,9000056100007,1,40.0,6.037,0.0,263.2132,VAT9,21.73
Legends Distributors,04/09/2017,75749,110,1,40.0,6.037,0.0,263.2132,VAT9,21.73
Legends Distributors,04/09/2017,75749,9200129100112,1,10.0,9.486,0.0,103.3974,VAT9,8.54
MH,05/09/2017,1230000646,220,1,24.0,10.9174,0.0,285.6,VAT9,23.58
Punjas,06/09/2017,12182191,9403146709263,1,20.0,1.3853,0.0,30.2039,VAT9,2.49
Motibhai,06/09/2017,1180006909,9416323109459,1,132.0,1.8454,0.0,265.5131,VAT9,21.92
Motibhai,06/09/2017,1180006909,8901324009286,1,30.0,0.153,0.0,5.0031,VAT9,0.41
Goodman Fielder,06/09/2017,14247,706799200781,1,60.0,0.6081,0.0,39.77,VAT9,3.28
Goodman Fielder,06/09/2017,14247,706799200774,1,60.0,0.6081,0.0,39.77,VAT9,3.28
Goodman Fielder,06/09/2017,14247,706799200774,1,30.0,0.6071,0.0,19.85,VAT9,1.64
Goodman Fielder,06/09/2017,14247,706799200750,1,60.0,0.3076,0.0,20.12,VAT9,1.66
Zeeona,06/09/2017,1537,9414043001145,1,96.0,0.5734,0.0,60.0,VAT9,4.95
Zeeona,06/09/2017,1537,93573023,1,90.0,0.6272,0.0,61.53,VAT9,5.08
Zeeona,06/09/2017,1537,93545037,1,30.0,0.7187,0.0,23.5,VAT9,1.94
Zeeona,06/09/2017,1537,285,1,30.0,0.3211,0.0,10.5,VAT9,0.87
Zeeona,06/09/2017,1537,9556023331597,1,10.0,1.422,0.0,15.5,VAT9,1.28
Zeeona,06/09/2017,1537,93613323,1,50.0,0.3119,0.0,17.0,VAT9,1.4
Zeeona,06/09/2017,1537,374,1,108.0,0.1105,0.0,13.0,VAT9,1.07
Zeeona,06/09/2017,1537,9300605030411,1,200.0,0.0459,0.0,10.01,VAT9,0.83
Zeeona,06/09/2017,1537,265,1,120.0,0.0367,0.0,4.8,VAT9,0.4
Legends Distributors,08/09/2017,75785,302,1,100.0,1.726,0.0,188.134,VAT9,15.53
Legends Distributors,08/09/2017,75785,9000056100007,1,50.0,6.037,0.0,329.0165,VAT9,27.17
Legends Distributors,08/09/2017,75785,9200129100112,1,10.0,9.486,0.0,103.3974,VAT9,8.54
Legends Distributors,08/09/2017,75785,9200129100150,1,10.0,12.936,0.0,141.0024,VAT9,11.64
